# x_um E_MeV dEdx_MeV_per_um
2.850712678169542436e-01 5.310380867356898626e+00 3.959620938615721619e-01
2.875718929732433149e-01 5.309390764161831200e+00 3.959224599701404168e-01
2.900725181295323862e-01 5.308400759938113112e+00 3.958829365757421948e-01
2.925731432858214576e-01 5.307410854409433831e+00 3.958435236783773847e-01
2.950737684421105289e-01 5.306421047299481053e+00 3.958042212780461533e-01
2.975743935983996002e-01 5.305431338331945135e+00 3.957650293747483894e-01
3.000750187546886716e-01 5.304441727230508441e+00 3.957259479684839820e-01
3.025756439109777429e-01 5.303452213718865771e+00 3.956869770592532642e-01
3.050762690672668143e-01 5.302462797520704818e+00 3.956481166470558475e-01
3.075768942235558856e-01 5.301473478359711500e+00 3.956093667318921758e-01
3.100775193798449569e-01 5.300484255959574398e+00 3.955707273137618607e-01
3.125781445361340283e-01 5.299495130043981206e+00 3.955321983926649021e-01
3.150787696924230996e-01 5.298506100336624947e+00 3.954937799686016886e-01
3.175793948487121710e-01 5.297517166561187985e+00 3.954554720415717761e-01
3.200800200050012423e-01 5.296528328441362454e+00 3.954172746115754977e-01
3.225806451612903136e-01 5.295539585700835161e+00 3.953791876786126314e-01
3.250812703175793850e-01 5.294550938063294687e+00 3.953412112426833991e-01
3.275818954738684563e-01 5.293562385252426949e+00 3.953033453037873568e-01
3.300825206301575276e-01 5.292573926991926747e+00 3.952655898619250596e-01
3.325831457864465990e-01 5.291585563005474668e+00 3.952279449170961745e-01
3.350837709427356703e-01 5.290597293016766400e+00 3.951904104693008679e-01
3.375843960990247417e-01 5.289609116749484308e+00 3.951529865185389179e-01
3.400850212553138130e-01 5.288621033927318749e+00 3.951156730648104909e-01
3.425856464116028843e-01 5.287633044273960969e+00 3.950784701081156425e-01
3.450862715678919557e-01 5.286645147513095111e+00 3.950413776484542616e-01
3.475868967241810270e-01 5.285657343368410643e+00 3.950043956858263483e-01
3.500875218804700983e-01 5.284669631563597925e+00 3.949675242202320136e-01
3.525881470367591697e-01 5.283682011822341096e+00 3.949307632516710354e-01
3.550887721930482410e-01 5.282694483868333180e+00 3.948941127801434692e-01
3.575893973493373124e-01 5.281707047425260981e+00 3.948575728056497036e-01
3.600900225056263837e-01 5.280719702216812195e+00 3.948211433281892391e-01
3.625906476619154550e-01 5.279732447966676290e+00 3.947848243477624086e-01
3.650912728182045264e-01 5.278745284398536519e+00 3.947486158643688237e-01
3.675918979744935977e-01 5.277758211236089458e+00 3.947125178780089283e-01
3.700925231307826690e-01 5.276771228203016584e+00 3.946765303886824450e-01
3.725931482870717404e-01 5.275784335023011806e+00 3.946406533963895402e-01
3.750937734433608117e-01 5.274797531419760155e+00 3.946048869011300475e-01
3.775943985996498831e-01 5.273810817116951100e+00 3.945692309029040779e-01
3.800950237559389544e-01 5.272824191838267893e+00 3.945336854017115202e-01
3.825956489122280257e-01 5.271837655307407111e+00 3.944982503975525412e-01
3.850962740685170971e-01 5.270851207248052006e+00 3.944629258904270852e-01
3.875968992248061684e-01 5.269864847383893824e+00 3.944277118803350968e-01
3.900975243810952398e-01 5.268878575438619372e+00 3.943926083672766869e-01
3.925981495373843111e-01 5.267892391135912789e+00 3.943576153512515226e-01
3.950987746936733824e-01 5.266906294199469762e+00 3.943227328322600478e-01
3.975993998499624538e-01 5.265920284352976211e+00 3.942879608103020406e-01
4.001000250062515251e-01 5.264934361320118938e+00 3.942532992853775564e-01
4.026006501625406520e-01 5.263948524824587416e+00 3.942187482574865398e-01
4.051012753188297233e-01 5.262962774590066672e+00 3.941843077266289352e-01
4.076019004751187946e-01 5.261977110340250618e+00 3.941499776928049092e-01
4.101025256314078660e-01 5.260991531798825172e+00 3.941157581560143508e-01
4.126031507876969373e-01 5.260006038689478025e+00 3.940816491162574264e-01
4.151037759439860086e-01 5.259020630735897761e+00 3.940476505735338031e-01
4.176044011002750800e-01 5.258035307661770297e+00 3.940137625278436473e-01
4.201050262565641513e-01 5.257050069190789543e+00 3.939799849791870145e-01
4.226056514128532227e-01 5.256064915046640529e+00 3.939463179275640714e-01
4.251062765691422940e-01 5.255079844953012724e+00 3.939127613729744848e-01
4.276069017254313653e-01 5.254094858633593823e+00 3.938793153154184212e-01
4.301075268817204367e-01 5.253109955812070631e+00 3.938459797548957697e-01
4.326081520380095080e-01 5.252125136212130840e+00 3.938127546914066412e-01
4.351087771942985793e-01 5.251140399557467475e+00 3.937796401249510914e-01
4.376094023505876507e-01 5.250155745571765564e+00 3.937466360555290090e-01
4.401100275068767220e-01 5.249171173978715466e+00 3.937137424831403942e-01
4.426106526631657934e-01 5.248186684502003096e+00 3.936809594077853025e-01
