# x_um E_MeV dEdx_MeV_per_um
2760.659279 4.418218 0.000097
2768.326380 4.417476 0.000097
2775.993481 4.416734 0.000097
2783.660581 4.415991 0.000097
2791.327682 4.415249 0.000097
2798.994783 4.414506 0.000097
2806.661884 4.413763 0.000097
2814.328984 4.413020 0.000097
2821.996085 4.412278 0.000097
2829.663186 4.411534 0.000097
2837.330287 4.410791 0.000097
2844.997388 4.410048 0.000097
2852.664488 4.409305 0.000097
2860.331589 4.408561 0.000097
2867.998690 4.407817 0.000097
2875.665791 4.407074 0.000097
2883.332891 4.406330 0.000097
2890.999992 4.405586 0.000097
2898.667093 4.404842 0.000097
2906.334194 4.404097 0.000097
2914.001295 4.403353 0.000097
2921.668395 4.402609 0.000097
2929.335496 4.401864 0.000097
2937.002597 4.401119 0.000097
2944.669698 4.400374 0.000097
2952.336798 4.399630 0.000097
2960.003899 4.398885 0.000097
2967.671000 4.398139 0.000097
2975.338101 4.397394 0.000097
2983.005202 4.396649 0.000097
2990.672302 4.395903 0.000097
2998.339403 4.395158 0.000097
3006.006504 4.394412 0.000097
3013.673605 4.393666 0.000097
3021.340705 4.392920 0.000097
3029.007806 4.392174 0.000097
3036.674907 4.391428 0.000097
3044.342008 4.390682 0.000097
3052.009109 4.389935 0.000097
3059.676209 4.389189 0.000097
3067.343310 4.388442 0.000097
3075.010411 4.387695 0.000097
3082.677512 4.386949 0.000097
3090.344612 4.386202 0.000097
3098.011713 4.385454 0.000097
3105.678814 4.384707 0.000097
3113.345915 4.383960 0.000097
3121.013016 4.383212 0.000097
3128.680116 4.382465 0.000098
3136.347217 4.381717 0.000098
3144.014318 4.380969 0.000098
3151.681419 4.380222 0.000098
3159.348519 4.379474 0.000098
3167.015620 4.378725 0.000098
3174.682721 4.377977 0.000098
3182.349822 4.377229 0.000098
3190.016922 4.376480 0.000098
3197.684023 4.375732 0.000098
3205.351124 4.374983 0.000098
3213.018225 4.374234 0.000098
3220.685326 4.373485 0.000098
3228.352426 4.372736 0.000098
3236.019527 4.371987 0.000098
3243.686628 4.371238 0.000098
3251.353729 4.370488 0.000098
3259.020829 4.369739 0.000098
3266.687930 4.368989 0.000098
3274.355031 4.368239 0.000098
3282.022132 4.367489 0.000098
3289.689233 4.366739 0.000098
3297.356333 4.365989 0.000098
3305.023434 4.365239 0.000098
3312.690535 4.364489 0.000098
3320.357636 4.363738 0.000098
3328.024736 4.362988 0.000098
3335.691837 4.362237 0.000098
3343.358938 4.361486 0.000098
3351.026039 4.360735 0.000098
3358.693140 4.359984 0.000098
3366.360240 4.359233 0.000098
3374.027341 4.358482 0.000098
3381.694442 4.357730 0.000098
3389.361543 4.356979 0.000098
3397.028643 4.356227 0.000098
3404.695744 4.355475 0.000098
3412.362845 4.354724 0.000098
3420.029946 4.353972 0.000098
3427.697047 4.353219 0.000098
3435.364147 4.352467 0.000098
3443.031248 4.351715 0.000098
3450.698349 4.350962 0.000098
3458.365450 4.350210 0.000098
3466.032550 4.349457 0.000098
3473.699651 4.348704 0.000098
3481.366752 4.347951 0.000098
3489.033853 4.347198 0.000098
3496.700953 4.346445 0.000098
3504.368054 4.345692 0.000098
3512.035155 4.344938 0.000098
3519.702256 4.344185 0.000098
3527.369357 4.343431 0.000098
3535.036457 4.342678 0.000098
3542.703558 4.341924 0.000098
3550.370659 4.341170 0.000098
3558.037760 4.340416 0.000098
3565.704860 4.339661 0.000098
3573.371961 4.338907 0.000098
3581.039062 4.338153 0.000098
3588.706163 4.337398 0.000098
3596.373264 4.336643 0.000098
