# x_um E_MeV dEdx_MeV_per_um
4809.454280 5.249129 0.000068
4821.150701 5.248333 0.000068
4832.847123 5.247537 0.000068
4844.543545 5.246740 0.000068
4856.239966 5.245944 0.000068
4867.936388 5.245148 0.000068
4879.632809 5.244351 0.000068
4891.329231 5.243555 0.000068
4903.025653 5.242758 0.000068
4914.722074 5.241962 0.000068
4926.418496 5.241166 0.000068
4938.114917 5.240369 0.000068
4949.811339 5.239573 0.000068
4961.507761 5.238776 0.000068
4973.204182 5.237980 0.000068
4984.900604 5.237184 0.000068
4996.597026 5.236387 0.000068
5008.293447 5.235591 0.000068
5019.989869 5.234794 0.000068
5031.686290 5.233998 0.000068
5043.382712 5.233202 0.000068
5055.079134 5.232405 0.000068
5066.775555 5.231609 0.000068
5078.471977 5.230812 0.000068
5090.168398 5.230016 0.000068
5101.864820 5.229219 0.000068
5113.561242 5.228423 0.000068
5125.257663 5.227626 0.000068
5136.954085 5.226830 0.000068
5148.650506 5.226033 0.000068
5160.346928 5.225237 0.000068
5172.043350 5.224440 0.000068
5183.739771 5.223644 0.000068
5195.436193 5.222847 0.000068
5207.132614 5.222051 0.000068
5218.829036 5.221254 0.000068
5230.525458 5.220458 0.000068
5242.221879 5.219661 0.000068
5253.918301 5.218865 0.000068
5265.614722 5.218068 0.000068
5277.311144 5.217272 0.000068
5289.007566 5.216475 0.000068
5300.703987 5.215679 0.000068
5312.400409 5.214882 0.000068
5324.096830 5.214085 0.000068
5335.793252 5.213289 0.000068
5347.489674 5.212492 0.000068
5359.186095 5.211696 0.000068
5370.882517 5.210899 0.000068
5382.578938 5.210103 0.000068
5394.275360 5.209306 0.000068
5405.971782 5.208509 0.000068
5417.668203 5.207713 0.000068
5429.364625 5.206916 0.000068
5441.061047 5.206119 0.000068
5452.757468 5.205323 0.000068
5464.453890 5.204526 0.000068
5476.150311 5.203729 0.000068
5487.846733 5.202933 0.000068
5499.543155 5.202136 0.000068
5511.239576 5.201339 0.000068
5522.935998 5.200543 0.000068
5534.632419 5.199746 0.000068
5546.328841 5.198949 0.000068
5558.025263 5.198152 0.000068
5569.721684 5.197356 0.000068
5581.418106 5.196559 0.000068
5593.114527 5.195762 0.000068
5604.810949 5.194965 0.000068
5616.507371 5.194169 0.000068
5628.203792 5.193372 0.000068
5639.900214 5.192575 0.000068
5651.596635 5.191778 0.000068
5663.293057 5.190981 0.000068
5674.989479 5.190185 0.000068
5686.685900 5.189388 0.000068
5698.382322 5.188591 0.000068
5710.078743 5.187794 0.000068
5721.775165 5.186997 0.000068
5733.471587 5.186200 0.000068
5745.168008 5.185403 0.000068
5756.864430 5.184606 0.000068
5768.560851 5.183809 0.000068
5780.257273 5.183013 0.000068
5791.953695 5.182216 0.000068
5803.650116 5.181419 0.000068
5815.346538 5.180622 0.000068
5827.042959 5.179825 0.000068
5838.739381 5.179028 0.000068
5850.435803 5.178231 0.000068
5862.132224 5.177434 0.000068
5873.828646 5.176637 0.000068
5885.525068 5.175840 0.000068
5897.221489 5.175043 0.000068
5908.917911 5.174246 0.000068
5920.614332 5.173448 0.000068
5932.310754 5.172651 0.000068
5944.007176 5.171854 0.000068
5955.703597 5.171057 0.000068
5967.400019 5.170260 0.000068
5979.096440 5.169463 0.000068
5990.792862 5.168666 0.000068
6002.489284 5.167869 0.000068
6014.185705 5.167071 0.000068
6025.882127 5.166274 0.000068
6037.578548 5.165477 0.000068
6049.274970 5.164680 0.000068
6060.971392 5.163883 0.000068
6072.667813 5.163085 0.000068
6084.364235 5.162288 0.000068
6096.060656 5.161491 0.000068
6107.757078 5.160694 0.000068
6119.453500 5.159896 0.000068
6131.149921 5.159099 0.000068
6142.846343 5.158302 0.000068
6154.542764 5.157504 0.000068
6166.239186 5.156707 0.000068
6177.935608 5.155910 0.000068
6189.632029 5.155112 0.000068
6201.328451 5.154315 0.000068
6213.024872 5.153517 0.000068
6224.721294 5.152720 0.000068
6236.417716 5.151923 0.000068
6248.114137 5.151125 0.000068
6259.810559 5.150328 0.000068
6271.506980 5.149530 0.000068
6283.203402 5.148733 0.000068
6294.899824 5.147935 0.000068
6306.596245 5.147138 0.000068
6318.292667 5.146340 0.000068
6329.989089 5.145542 0.000068
6341.685510 5.144745 0.000068
6353.381932 5.143947 0.000068
6365.078353 5.143150 0.000068
6376.774775 5.142352 0.000068
6388.471197 5.141554 0.000068
6400.167618 5.140757 0.000068
6411.864040 5.139959 0.000068
6423.560461 5.139161 0.000068
6435.256883 5.138364 0.000068
6446.953305 5.137566 0.000068
6458.649726 5.136768 0.000068
6470.346148 5.135970 0.000068
6482.042569 5.135173 0.000068
6493.738991 5.134375 0.000068
6505.435413 5.133577 0.000068
6517.131834 5.132779 0.000068
6528.828256 5.131981 0.000068
6540.524677 5.131183 0.000068
6552.221099 5.130386 0.000068
6563.917521 5.129588 0.000068
6575.613942 5.128790 0.000068
6587.310364 5.127992 0.000068
6599.006785 5.127194 0.000068
6610.703207 5.126396 0.000068
6622.399629 5.125598 0.000068
6634.096050 5.124800 0.000068
6645.792472 5.124002 0.000068
6657.488893 5.123204 0.000068
6669.185315 5.122406 0.000068
6680.881737 5.121608 0.000068
6692.578158 5.120809 0.000068
6704.274580 5.120011 0.000068
6715.971002 5.119213 0.000068
6727.667423 5.118415 0.000068
6739.363845 5.117617 0.000068
6751.060266 5.116819 0.000068
6762.756688 5.116020 0.000068
6774.453110 5.115222 0.000068
6786.149531 5.114424 0.000068
6797.845953 5.113625 0.000068
6809.542374 5.112827 0.000068
6821.238796 5.112029 0.000068
6832.935218 5.111230 0.000068
6844.631639 5.110432 0.000068
6856.328061 5.109634 0.000068
6868.024482 5.108835 0.000068
6879.720904 5.108037 0.000068
6891.417326 5.107238 0.000068
6903.113747 5.106440 0.000068
6914.810169 5.105641 0.000068
6926.506590 5.104843 0.000068
6938.203012 5.104044 0.000068
6949.899434 5.103246 0.000068
6961.595855 5.102447 0.000068
6973.292277 5.101649 0.000068
6984.988698 5.100850 0.000068
6996.685120 5.100051 0.000068
7008.381542 5.099253 0.000068
7020.077963 5.098454 0.000068
7031.774385 5.097655 0.000068
7043.470806 5.096856 0.000068
7055.167228 5.096058 0.000068
7066.863650 5.095259 0.000068
7078.560071 5.094460 0.000068
7090.256493 5.093661 0.000068
7101.952914 5.092862 0.000068
7113.649336 5.092064 0.000068
7125.345758 5.091265 0.000068
7137.042179 5.090466 0.000068
7148.738601 5.089667 0.000068
7160.435023 5.088868 0.000068
7172.131444 5.088069 0.000068
7183.827866 5.087270 0.000068
7195.524287 5.086471 0.000068
7207.220709 5.085672 0.000068
7218.917131 5.084873 0.000068
7230.613552 5.084074 0.000068
7242.309974 5.083274 0.000068
7254.006395 5.082475 0.000068
7265.702817 5.081676 0.000068
7277.399239 5.080877 0.000068
7289.095660 5.080078 0.000068
7300.792082 5.079278 0.000068
7312.488503 5.078479 0.000068
7324.184925 5.077680 0.000068
7335.881347 5.076880 0.000068
7347.577768 5.076081 0.000068
7359.274190 5.075282 0.000068
7370.970611 5.074482 0.000068
7382.667033 5.073683 0.000068
7394.363455 5.072883 0.000068
7406.059876 5.072084 0.000068
7417.756298 5.071284 0.000068
7429.452719 5.070485 0.000068
7441.149141 5.069685 0.000068
7452.845563 5.068886 0.000068
7464.541984 5.068086 0.000068
7476.238406 5.067286 0.000068
7487.934827 5.066487 0.000068
7499.631249 5.065687 0.000068
7511.327671 5.064887 0.000068
7523.024092 5.064088 0.000068
7534.720514 5.063288 0.000068
7546.416935 5.062488 0.000068
7558.113357 5.061688 0.000068
7569.809779 5.060888 0.000068
7581.506200 5.060088 0.000068
7593.202622 5.059289 0.000068
7604.899044 5.058489 0.000068
7616.595465 5.057689 0.000068
7628.291887 5.056889 0.000068
7639.988308 5.056089 0.000068
7651.684730 5.055289 0.000068
7663.381152 5.054489 0.000068
7675.077573 5.053688 0.000068
7686.773995 5.052888 0.000068
7698.470416 5.052088 0.000068
7710.166838 5.051288 0.000068
7721.863260 5.050488 0.000068
7733.559681 5.049687 0.000068
7745.256103 5.048887 0.000068
7756.952524 5.048087 0.000068
7768.648946 5.047287 0.000068
7780.345368 5.046486 0.000068
7792.041789 5.045686 0.000068
7803.738211 5.044885 0.000068
7815.434632 5.044085 0.000068
7827.131054 5.043284 0.000068
7838.827476 5.042484 0.000068
7850.523897 5.041683 0.000068
7862.220319 5.040883 0.000068
7873.916740 5.040082 0.000068
7885.613162 5.039282 0.000068
7897.309584 5.038481 0.000068
7909.006005 5.037680 0.000068
7920.702427 5.036880 0.000068
7932.398848 5.036079 0.000068
7944.095270 5.035278 0.000068
7955.791692 5.034477 0.000068
7967.488113 5.033676 0.000068
7979.184535 5.032876 0.000068
7990.880956 5.032075 0.000068
8002.577378 5.031274 0.000068
8014.273800 5.030473 0.000068
8025.970221 5.029672 0.000068
8037.666643 5.028871 0.000068
8049.363065 5.028070 0.000068
8061.059486 5.027269 0.000068
8072.755908 5.026467 0.000068
8084.452329 5.025666 0.000068
8096.148751 5.024865 0.000068
8107.845173 5.024064 0.000069
8119.541594 5.023263 0.000069
8131.238016 5.022461 0.000069
8142.934437 5.021660 0.000069
8154.630859 5.020859 0.000069
8166.327281 5.020057 0.000069
8178.023702 5.019256 0.000069
8189.720124 5.018455 0.000069
8201.416545 5.017653 0.000069
8213.112967 5.016852 0.000069
8224.809389 5.016050 0.000069
8236.505810 5.015248 0.000069
8248.202232 5.014447 0.000069
8259.898653 5.013645 0.000069
8271.595075 5.012844 0.000069
8283.291497 5.012042 0.000069
8294.987918 5.011240 0.000069
8306.684340 5.010438 0.000069
8318.380761 5.009637 0.000069
8330.077183 5.008835 0.000069
8341.773605 5.008033 0.000069
8353.470026 5.007231 0.000069
8365.166448 5.006429 0.000069
8376.862869 5.005627 0.000069
8388.559291 5.004825 0.000069
8400.255713 5.004023 0.000069
8411.952134 5.003221 0.000069
8423.648556 5.002419 0.000069
8435.344977 5.001617 0.000069
8447.041399 5.000814 0.000069
8458.737821 5.000012 0.000069
8470.434242 4.999210 0.000069
8482.130664 4.998408 0.000069
8493.827086 4.997605 0.000069
8505.523507 4.996803 0.000069
8517.219929 4.996001 0.000069
8528.916350 4.995198 0.000069
8540.612772 4.994396 0.000069
8552.309194 4.993593 0.000069
8564.005615 4.992791 0.000069
8575.702037 4.991988 0.000069
8587.398458 4.991185 0.000069
8599.094880 4.990383 0.000069
8610.791302 4.989580 0.000069
8622.487723 4.988777 0.000069
8634.184145 4.987975 0.000069
8645.880566 4.987172 0.000069
8657.576988 4.986369 0.000069
8669.273410 4.985566 0.000069
8680.969831 4.984763 0.000069
8692.666253 4.983960 0.000069
8704.362674 4.983157 0.000069
8716.059096 4.982354 0.000069
8727.755518 4.981551 0.000069
8739.451939 4.980748 0.000069
8751.148361 4.979945 0.000069
8762.844782 4.979142 0.000069
8774.541204 4.978339 0.000069
8786.237626 4.977536 0.000069
8797.934047 4.976732 0.000069
8809.630469 4.975929 0.000069
8821.326890 4.975126 0.000069
8833.023312 4.974322 0.000069
8844.719734 4.973519 0.000069
8856.416155 4.972715 0.000069
8868.112577 4.971912 0.000069
8879.808998 4.971108 0.000069
8891.505420 4.970305 0.000069
8903.201842 4.969501 0.000069
8914.898263 4.968697 0.000069
8926.594685 4.967894 0.000069
8938.291107 4.967090 0.000069
8949.987528 4.966286 0.000069
8961.683950 4.965482 0.000069
8973.380371 4.964678 0.000069
8985.076793 4.963875 0.000069
8996.773215 4.963071 0.000069
9008.469636 4.962267 0.000069
9020.166058 4.961463 0.000069
9031.862479 4.960659 0.000069
9043.558901 4.959854 0.000069
9055.255323 4.959050 0.000069
9066.951744 4.958246 0.000069
9078.648166 4.957442 0.000069
9090.344587 4.956638 0.000069
9102.041009 4.955833 0.000069
9113.737431 4.955029 0.000069
9125.433852 4.954225 0.000069
9137.130274 4.953420 0.000069
9148.826695 4.952616 0.000069
9160.523117 4.951811 0.000069
9172.219539 4.951007 0.000069
9183.915960 4.950202 0.000069
9195.612382 4.949397 0.000069
9207.308803 4.948593 0.000069
9219.005225 4.947788 0.000069
9230.701647 4.946983 0.000069
9242.398068 4.946178 0.000069
9254.094490 4.945374 0.000069
9265.790911 4.944569 0.000069
9277.487333 4.943764 0.000069
9289.183755 4.942959 0.000069
9300.880176 4.942154 0.000069
9312.576598 4.941349 0.000069
9324.273020 4.940544 0.000069
9335.969441 4.939739 0.000069
9347.665863 4.938933 0.000069
9359.362284 4.938128 0.000069
9371.058706 4.937323 0.000069
9382.755128 4.936518 0.000069
9394.451549 4.935712 0.000069
9406.147971 4.934907 0.000069
9417.844392 4.934101 0.000069
9429.540814 4.933296 0.000069
9441.237236 4.932490 0.000069
9452.933657 4.931685 0.000069
9464.630079 4.930879 0.000069
9476.326500 4.930073 0.000069
9488.022922 4.929268 0.000069
9499.719344 4.928462 0.000069
9511.415765 4.927656 0.000069
9523.112187 4.926850 0.000069
9534.808608 4.926044 0.000069
9546.505030 4.925239 0.000069
9558.201452 4.924433 0.000069
9569.897873 4.923627 0.000069
9581.594295 4.922820 0.000069
9593.290716 4.922014 0.000069
9604.987138 4.921208 0.000069
9616.683560 4.920402 0.000069
9628.379981 4.919596 0.000069
9640.076403 4.918789 0.000069
9651.772824 4.917983 0.000069
9663.469246 4.917177 0.000069
9675.165668 4.916370 0.000069
9686.862089 4.915564 0.000069
9698.558511 4.914757 0.000069
9710.254932 4.913951 0.000069
9721.951354 4.913144 0.000069
9733.647776 4.912337 0.000069
9745.344197 4.911531 0.000069
9757.040619 4.910724 0.000069
9768.737041 4.909917 0.000069
9780.433462 4.909110 0.000069
9792.129884 4.908303 0.000069
9803.826305 4.907497 0.000069
9815.522727 4.906690 0.000069
9827.219149 4.905883 0.000069
9838.915570 4.905075 0.000069
9850.611992 4.904268 0.000069
9862.308413 4.903461 0.000069
9874.004835 4.902654 0.000069
9885.701257 4.901847 0.000069
9897.397678 4.901039 0.000069
9909.094100 4.900232 0.000069
9920.790521 4.899425 0.000069
9932.486943 4.898617 0.000069
9944.183365 4.897810 0.000069
9955.879786 4.897002 0.000069
9967.576208 4.896194 0.000069
9979.272629 4.895387 0.000069
9990.969051 4.894579 0.000069
10002.665473 4.893771 0.000069
10014.361894 4.892963 0.000069
10026.058316 4.892156 0.000069
10037.754737 4.891348 0.000069
10049.451159 4.890540 0.000069
10061.147581 4.889732 0.000069
10072.844002 4.888924 0.000069
10084.540424 4.888116 0.000069
10096.236845 4.887307 0.000069
10107.933267 4.886499 0.000069
10119.629689 4.885691 0.000069
10131.326110 4.884883 0.000069
10143.022532 4.884074 0.000069
10154.718953 4.883266 0.000069
10166.415375 4.882458 0.000069
10178.111797 4.881649 0.000069
10189.808218 4.880840 0.000069
10201.504640 4.880032 0.000069
10213.201062 4.879223 0.000069
10224.897483 4.878415 0.000069
10236.593905 4.877606 0.000069
