# x_um E_MeV dEdx_MeV_per_um
2887.128953 4.743846 0.000078
2897.933837 4.742998 0.000078
2908.738721 4.742151 0.000078
2919.543605 4.741304 0.000078
2930.348488 4.740457 0.000078
2941.153372 4.739610 0.000078
2951.958256 4.738762 0.000078
2962.763140 4.737916 0.000078
2973.568023 4.737069 0.000078
2984.372907 4.736222 0.000078
2995.177791 4.735375 0.000078
3005.982674 4.734528 0.000078
3016.787558 4.733682 0.000078
3027.592442 4.732835 0.000078
3038.397326 4.731989 0.000078
3049.202209 4.731142 0.000078
3060.007093 4.730296 0.000078
3070.811977 4.729450 0.000078
3081.616860 4.728604 0.000078
3092.421744 4.727758 0.000078
3103.226628 4.726912 0.000078
3114.031512 4.726066 0.000078
3124.836395 4.725220 0.000078
3135.641279 4.724374 0.000078
3146.446163 4.723528 0.000078
3157.251047 4.722682 0.000078
3168.055930 4.721837 0.000078
3178.860814 4.720991 0.000078
3189.665698 4.720146 0.000078
3200.470581 4.719300 0.000078
3211.275465 4.718455 0.000078
3222.080349 4.717610 0.000078
3232.885233 4.716765 0.000078
3243.690116 4.715920 0.000078
3254.495000 4.715074 0.000078
3265.299884 4.714229 0.000078
3276.104767 4.713385 0.000078
3286.909651 4.712540 0.000078
3297.714535 4.711695 0.000078
3308.519419 4.710850 0.000078
3319.324302 4.710005 0.000078
3330.129186 4.709161 0.000078
3340.934070 4.708316 0.000078
3351.738953 4.707472 0.000078
3362.543837 4.706627 0.000078
3373.348721 4.705783 0.000078
3384.153605 4.704939 0.000078
3394.958488 4.704095 0.000078
3405.763372 4.703250 0.000078
3416.568256 4.702406 0.000078
3427.373140 4.701562 0.000078
3438.178023 4.700718 0.000078
3448.982907 4.699875 0.000078
3459.787791 4.699031 0.000078
3470.592674 4.698187 0.000078
3481.397558 4.697343 0.000078
3492.202442 4.696500 0.000078
3503.007326 4.695656 0.000078
3513.812209 4.694813 0.000078
3524.617093 4.693969 0.000078
3535.421977 4.693126 0.000078
3546.226860 4.692282 0.000078
3557.031744 4.691439 0.000078
3567.836628 4.690596 0.000078
3578.641512 4.689753 0.000078
3589.446395 4.688910 0.000078
3600.251279 4.688067 0.000078
3611.056163 4.687224 0.000078
3621.861047 4.686381 0.000078
3632.665930 4.685538 0.000078
3643.470814 4.684695 0.000078
3654.275698 4.683852 0.000078
3665.080581 4.683010 0.000078
3675.885465 4.682167 0.000078
3686.690349 4.681325 0.000078
3697.495233 4.680482 0.000078
3708.300116 4.679640 0.000078
3719.105000 4.678797 0.000078
3729.909884 4.677955 0.000078
3740.714767 4.677113 0.000078
3751.519651 4.676271 0.000078
3762.324535 4.675428 0.000078
3773.129419 4.674586 0.000078
3783.934302 4.673744 0.000078
3794.739186 4.672902 0.000078
3805.544070 4.672060 0.000078
3816.348953 4.671218 0.000078
3827.153837 4.670377 0.000078
3837.958721 4.669535 0.000078
3848.763605 4.668693 0.000078
3859.568488 4.667852 0.000078
3870.373372 4.667010 0.000078
3881.178256 4.666169 0.000078
3891.983140 4.665327 0.000078
3902.788023 4.664486 0.000078
3913.592907 4.663644 0.000078
3924.397791 4.662803 0.000078
3935.202674 4.661962 0.000078
3946.007558 4.661120 0.000078
3956.812442 4.660279 0.000078
3967.617326 4.659438 0.000078
3978.422209 4.658597 0.000078
3989.227093 4.657756 0.000078
4000.031977 4.656915 0.000078
4010.836860 4.656074 0.000078
4021.641744 4.655234 0.000078
4032.446628 4.654393 0.000078
4043.251512 4.653552 0.000078
4054.056395 4.652711 0.000078
4064.861279 4.651871 0.000078
4075.666163 4.651030 0.000078
4086.471047 4.650190 0.000078
4097.275930 4.649349 0.000078
4108.080814 4.648509 0.000078
4118.885698 4.647668 0.000078
4129.690581 4.646828 0.000078
4140.495465 4.645988 0.000078
4151.300349 4.645147 0.000078
4162.105233 4.644307 0.000078
4172.910116 4.643467 0.000078
4183.715000 4.642627 0.000078
4194.519884 4.641787 0.000078
4205.324767 4.640947 0.000078
4216.129651 4.640107 0.000078
4226.934535 4.639267 0.000078
4237.739419 4.638427 0.000078
4248.544302 4.637588 0.000078
4259.349186 4.636748 0.000078
4270.154070 4.635908 0.000078
4280.958953 4.635069 0.000078
4291.763837 4.634229 0.000078
4302.568721 4.633389 0.000078
4313.373605 4.632550 0.000078
4324.178488 4.631710 0.000078
4334.983372 4.630871 0.000078
4345.788256 4.630032 0.000078
4356.593140 4.629192 0.000078
4367.398023 4.628353 0.000078
4378.202907 4.627514 0.000078
4389.007791 4.626675 0.000078
4399.812674 4.625835 0.000078
4410.617558 4.624996 0.000078
4421.422442 4.624157 0.000078
4432.227326 4.623318 0.000078
4443.032209 4.622479 0.000078
4453.837093 4.621640 0.000078
4464.641977 4.620801 0.000078
4475.446860 4.619963 0.000078
4486.251744 4.619124 0.000078
4497.056628 4.618285 0.000078
4507.861512 4.617446 0.000078
4518.666395 4.616608 0.000078
4529.471279 4.615769 0.000078
4540.276163 4.614930 0.000078
4551.081047 4.614092 0.000078
4561.885930 4.613253 0.000078
4572.690814 4.612415 0.000078
4583.495698 4.611576 0.000078
4594.300581 4.610738 0.000078
4605.105465 4.609900 0.000078
4615.910349 4.609061 0.000078
4626.715233 4.608223 0.000078
4637.520116 4.607385 0.000078
4648.325000 4.606547 0.000078
4659.129884 4.605708 0.000078
4669.934767 4.604870 0.000078
4680.739651 4.604032 0.000078
4691.544535 4.603194 0.000078
4702.349419 4.602356 0.000078
4713.154302 4.601518 0.000078
4723.959186 4.600680 0.000078
4734.764070 4.599842 0.000078
4745.568953 4.599005 0.000078
4756.373837 4.598167 0.000078
4767.178721 4.597329 0.000078
4777.983605 4.596491 0.000078
4788.788488 4.595654 0.000078
4799.593372 4.594816 0.000078
4810.398256 4.593978 0.000078
4821.203140 4.593141 0.000078
4832.008023 4.592303 0.000078
4842.812907 4.591466 0.000078
4853.617791 4.590628 0.000078
4864.422674 4.589791 0.000078
4875.227558 4.588953 0.000078
4886.032442 4.588116 0.000077
4896.837326 4.587279 0.000077
4907.642209 4.586441 0.000077
4918.447093 4.585604 0.000077
4929.251977 4.584767 0.000077
4940.056860 4.583929 0.000077
4950.861744 4.583092 0.000077
4961.666628 4.582255 0.000077
4972.471512 4.581418 0.000077
4983.276395 4.580581 0.000077
4994.081279 4.579744 0.000077
5004.886163 4.578907 0.000077
5015.691047 4.578070 0.000077
5026.495930 4.577233 0.000077
5037.300814 4.576396 0.000077
5048.105698 4.575559 0.000077
5058.910581 4.574722 0.000077
5069.715465 4.573885 0.000077
5080.520349 4.573049 0.000077
5091.325233 4.572212 0.000077
5102.130116 4.571375 0.000077
5112.935000 4.570538 0.000077
5123.739884 4.569702 0.000077
5134.544767 4.568865 0.000077
5145.349651 4.568029 0.000077
5156.154535 4.567192 0.000077
5166.959419 4.566355 0.000077
5177.764302 4.565519 0.000077
5188.569186 4.564682 0.000077
5199.374070 4.563846 0.000077
5210.178953 4.563009 0.000077
5220.983837 4.562173 0.000077
5231.788721 4.561337 0.000077
5242.593605 4.560500 0.000077
5253.398488 4.559664 0.000077
5264.203372 4.558828 0.000077
5275.008256 4.557991 0.000077
5285.813140 4.557155 0.000077
5296.618023 4.556319 0.000077
5307.422907 4.555483 0.000077
5318.227791 4.554647 0.000077
5329.032674 4.553810 0.000077
5339.837558 4.552974 0.000077
5350.642442 4.552138 0.000077
5361.447326 4.551302 0.000077
5372.252209 4.550466 0.000077
5383.057093 4.549630 0.000077
5393.861977 4.548794 0.000077
5404.666860 4.547958 0.000077
5415.471744 4.547122 0.000077
5426.276628 4.546286 0.000077
5437.081512 4.545450 0.000077
5447.886395 4.544614 0.000077
5458.691279 4.543779 0.000077
5469.496163 4.542943 0.000077
5480.301047 4.542107 0.000077
5491.105930 4.541271 0.000077
5501.910814 4.540435 0.000077
5512.715698 4.539600 0.000077
5523.520581 4.538764 0.000077
5534.325465 4.537928 0.000077
5545.130349 4.537092 0.000077
